time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,6.37738273594,-5.40282413531,18.5152124929,5.9979549298,5.78458460871,0.0,7.01818111428,-5.11145752953,3.46870743016,-0.03628081299,-0.111507020767,0.0,461.9887227755211,462.71038706674665,462.3530754627616,461.33414157518683
3.3000000000000025,6.80801451257,-5.71541117517,18.7235089545,5.99585212499,5.77740813973,0.0,7.3358075637,-5.30812387896,3.4728521967,-0.0326867664804,-0.145307748173,0.0,492.990502427999,490.473790244861,490.9729626318885,491.2392144931474
3.3600000000000025,7.25486968,-6.03838730427,18.9269435714,5.99412278591,5.7689274279,0.0,7.55950769069,-5.45802789565,3.30775500416,-0.0220393404544,-0.134417007434,0.0,432.58329364868234,433.4804610080417,434.7857201819631,435.6768806180044
3.4200000000000026,7.71792722723,-6.3718010736,19.1250241975,5.99271928006,5.76071106336,0.0,7.87539506965,-5.65572630622,3.29323721861,-0.0262436066063,-0.142526127103,0.0,491.40849253622383,490.7913921084074,490.0192074734389,489.70648669721606
3.4800000000000026,8.19824185549,-6.71626414443,19.3191938496,5.99175475687,5.75251379569,0.0,8.13500051631,-5.82653753559,3.17810176909,-0.00103543944956,-0.126866460114,0.0,458.06506377783717,459.29228384332265,457.4278738439439,459.43159865839084
3.5400000000000027,8.69496943755,-7.0714259948,19.5076661536,5.9918228684,5.74451981127,0.0,8.4222885988,-6.01221167957,3.10306698419,0.00515723772702,-0.150670868325,0.0,476.5086832704355,474.6693526071914,475.15822802113775,475.6328663956534
3.6000000000000028,9.2081617808,-7.43738653818,19.6902323929,5.99167824732,5.7355903981,0.0,8.68401802111,-6.18657798411,2.98147388458,-0.0252527369239,-0.145367645956,0.0,461.29904609475733,461.697859891332,462.8707228604,460.4705283373353
3.660000000000003,9.73649302938,-7.81358675806,19.8644551355,5.98980462825,5.72777647127,0.0,8.92691369698,-6.35373191028,2.82515836448,-0.0471789457128,-0.110258717507,0.0,449.51795256044824,452.3388712446607,452.0540815660697,450.28272665074456
3.720000000000003,10.2828489806,-8.20150865602,20.0345036055,5.98682805848,5.72086975419,0.0,9.28401780561,-6.57704320512,2.84088605028,-0.0549753700422,-0.127199514159,0.0,514.9305365319985,513.720320484027,515.511319693838,514.9587706690011
3.780000000000003,10.8483375103,-8.60186408008,20.201846178,5.98336617693,5.71325326836,0.0,9.56513429092,-6.76843570471,2.73579828146,-0.0637880859638,-0.126430718654,0.0,477.44633047614616,477.4915355252127,478.19952932090314,477.52544161301535
3.840000000000003,11.4285962292,-9.01284577605,20.3596265749,5.97987148201,5.70543722167,0.0,9.77675002185,-6.93150215613,2.52301501731,-0.0489881487926,-0.139315074088,0.0,441.0618690124179,439.9801692456283,438.9168174985201,440.14141940106134
3.900000000000003,12.0211077681,-9.43352342408,20.5039007196,5.97655424687,5.69669686357,0.0,9.97367467844,-7.09166666861,2.28572749126,-0.0724764823603,-0.163071475458,0.0,433.198509962649,431.1743148180493,431.9731130909228,429.9846434628235
3.960000000000003,12.6277008429,-9.86495459338,20.6370671169,5.97225351512,5.68637518302,0.0,10.2457162721,-7.28973948619,2.15156304959,-0.0701303396132,-0.203566812057,0.0,474.93986301212556,471.794387749368,473.62751678091416,473.804387974321
4.020000000000002,13.2497312104,-10.3079735508,20.7607074452,5.96771547793,5.67441542753,0.0,10.4885072432,-7.47798102488,1.96837129372,-0.0898857213495,-0.191984993088,0.0,459.16460311192344,460.0453008077378,459.21744539013474,457.64256160488424
4.080000000000001,13.8863652954,-10.7624082075,20.8731609339,5.96292908797,5.66267803516,0.0,10.7324218401,-7.67031893893,1.77862913571,-0.0648019186622,-0.204111752491,0.0,459.8499964472058,458.85175923450817,460.0800736209613,462.05747812622377
4.14,14.5358208501,-11.227697835,20.9715945523,5.95865405421,5.6506120489,0.0,10.9162522376,-7.83999771992,1.50182858229,-0.089030826904,-0.195678115057,0.0,427.57120783344607,428.2480450664442,429.5893948496094,427.52463497450395
4.199999999999998,15.1999881385,-11.7048955519,21.0579846374,5.95309082773,5.63922182189,0.0,11.2219729817,-8.06693778321,1.37553176637,-0.101360511493,-0.180174637054,0.0,490.1662605580175,491.2859485461581,491.58189939715606,490.660610498516
4.259999999999997,15.8796219613,-12.1946079308,21.1329074387,5.94703488868,5.62841593216,0.0,11.4323104879,-8.25752163313,1.12079379753,-0.10009006327,-0.179945879674,0.0,445.74485701854724,445.7323253429781,445.5241701507943,445.6193077668626
4.319999999999996,16.5708057792,-12.6954591871,21.1910584461,5.94114032241,5.61793974225,0.0,11.607168282,-8.43838177884,0.816902023518,-0.0947854566694,-0.165637789722,0.0,427.04827755826864,428.2367731727314,427.2511654831635,427.6947022797045
4.379999999999995,17.2726477199,-13.2074117826,21.2310425093,5.93509082338,5.60799357587,0.0,11.7874885474,-8.62760356456,0.515177226049,-0.117006796054,-0.166033679218,0.0,429.29595484363017,429.23503837390564,432.6666762157896,430.78140143446115
